1381789950.62 A -11.683704 2.2984335 3.217807
1381789950.66 A -13.637373 0.6895301 2.7964275
1381789950.73 A -12.871228 1.4556746 1.4939818
1381789950.74 G 1.9779817 0.39461896 -0.5717699
1381789950.82 A -11.032481 3.217807 1.1492168
1381789950.87 A -4.865018 2.9879637 1.0342951
1381789950.96 A -5.094861 4.8267107 0.4213795
1381789950.96 G 1.3048081 0.10995574 0.17592919
1381789951.01 A -11.568783 8.42759 1.0726024
1381789951.11 A -16.01242 8.695741 2.4899697
1381789951.14 G -0.6805039 -0.32375857 2.080607
1381789951.15 A -5.9759274 3.5625722 0.45968673
1381789951.24 A -3.8307228 2.873042 0.15322891
1381789951.29 A -0.9576807 -1.5705963 0.30645782
1381789951.34 G 0.49846604 -1.1093313 -0.35430184
1381789951.36 A -2.2984335 -3.7924154 4.7884035
1381789951.45 A -19.268536 1.4173675 9.883265
1381789951.51 A -12.641385 4.3287168 6.3589997
1381789951.54 G 2.470339 -0.20525073 -2.4263568
1381789951.57 A -6.895301 4.367024 -2.528277
1381789951.66 A -3.1028855 5.2480903 -0.7661445
1381789951.71 A -2.528277 7.699753 -0.30645782
1381789951.74 G 0.7293731 -1.5210545 1.2425
1381789951.78 A -11.568783 8.0445175 1.6472107
1381789951.87 A -19.6133 7.0485296 11.60709
1381789951.93 A -9.998186 2.1068976 3.6008794
1381789951.94 G -0.87598073 0.37873647 1.0775663
1381789951.99 A -3.4093432 1.6089035 1.7238252
1381789952.08 A 2.834735 -1.0342951 -0.076614454
1381789952.13 A -2.4516625 -2.528277 1.6089035
1381789952.14 G 1.8619173 0.32253686 0.010995574
1381789952.2 A -15.1696615 7.431602 9.768343
1381789952.3 A -6.5505357 8.619126 7.967903
1381789952.34 A -3.715801 2.9496565 1.3790601
1381789952.35 G 0.7122689 -1.8826867 -2.5827382
1381789952.41 A -5.631162 1.8770541 1.0342951
1381789952.5 A -4.2904096 7.0485296 1.3790601
1381789952.54 G -1.5344934 -1.4514158 1.5296066
1381789952.55 A -15.1696615 15.361198 0.22984336
1381789952.64 A -16.778566 9.040505 5.7843914
1381789952.69 A -8.887277 1.9919758 -2.0685902
1381789952.74 G -3.2424726 -0.88697636 0.27977628
1381789952.76 A -0.11492168 -2.4133554 1.685518
1381789952.85 A 0.7278373 -2.336741 2.7964275
1381789952.9 A -8.197746 -0.38307226 4.7884035
1381789952.94 G -0.70616025 1.3451253 -0.63529986
1381789952.97 A -19.6133 4.367024 12.679692
1381789953.07 A -5.554548 5.171476 5.439626
1381789953.11 A -7.1251445 5.746084 3.1411927
1381789953.15 G -0.14905111 -3.0176742 -1.7055358
1381789953.18 A -1.340753 4.9799395 3.1028855
1381789953.27 A -5.3247046 7.240066 5.5162406
1381789953.32 A -19.6133 12.909535 13.101071
1381789953.34 G -1.5809193 0.2565634 1.459968
1381789953.39 A -19.6133 4.5202527 2.9496565
1381789953.46 A -7.469909 -2.4516625 3.5242648
1381789953.55 A -1.3790601 -4.673482 0.91937345
1381789953.55 G 1.7079792 -0.8894198 2.6230555
1381789953.6 A -2.9879637 -4.903325 2.6048915
1381789953.69 A -10.802638 2.4133554 9.346964
1381789953.74 A -10.266336 6.5505357 7.699753
1381789953.74 G 0.28344148 2.4446826 -0.39095375
1381789953.83 A -3.1411927 7.431602 3.9456444
1381789953.88 A -2.3750482 4.2904096 1.1875241
1381789953.94 G -1.2302825 1.7776178 1.4880677
1381789953.95 A -2.2984335 4.060566 -0.6512229
1381789954.04 A -11.415554 9.346964 0.076614454
1381789954.09 A -19.6133 13.330915 7.086837
1381789954.14 G -0.19914207 0.68661255 2.2162192
1381789954.16 A -13.484144 -0.7661445 -0.15322891
1381789954.25 A -2.1068976 -3.86903 1.4939818
1381789954.3 A 1.3790601 -3.7924154 1.3024458
1381789954.34 G 0.29932398 3.2803464 -0.4373795
1381789954.37 A -12.181698 2.183512 5.66947
1381789954.46 A -19.6133 12.832921 8.810662
1381789954.51 A -3.6008794 8.236053 2.9113493
1381789954.54 G 0.8943067 1.2657127 -0.8136725
1381789954.58 A -2.030283 4.55856 0.38307226
1381789954.67 A -0.34476504 5.5162406 -2.4516625
1381789954.72 A -3.9839516 7.5465236 -1.8770541
1381789954.74 G -0.1685988 -0.9211848 2.5302038
1381789954.79 A -14.441825 15.284584 1.4939818
1381789954.88 A -18.92377 10.457873 9.461885
1381789954.93 A -2.4133554 1.0726024 3.1794999
1381789954.94 G -1.7263051 0.9969321 -0.13805555
1381789955.0 A -0.45968673 -0.9576807 3.2944214
1381789955.09 A -1.340753 -1.4173675 1.7238252
1381789955.14 A -12.564771 5.631162 1.2641385
1381789955.14 G -0.97249746 1.1032226 1.5552629
1381789955.21 A -15.093047 16.357185 7.6614456
1381789955.3 A -3.9839516 9.040505 5.7843914
1381789955.34 G 2.4764478 -2.9248228 -2.0134118
1381789955.35 A -2.030283 3.5625722 -1.340753
1381789955.44 A 1.3024458 7.5465236 1.340753
1381789955.49 A -9.500193 9.078813 3.4476504
1381789955.54 G -0.042760566 0.20158553 1.9840903
1381789955.56 A -10.649409 13.599066 4.060566
1381789955.65 A -6.742072 7.8146744 3.3327289
1381789955.7 A -2.681506 0.91937345 3.3327289
1381789955.74 G -0.72326446 -0.74281216 -0.057421334
1381789955.77 A -0.7278373 -2.1452048 1.0726024
1381789955.86 A -9.193734 0.6512229 4.2521024
1381789955.91 A -10.419566 8.197746 10.189722
1381789955.94 G -0.9468411 1.0152581 -1.2522738
1381789955.98 A -12.717999 10.726024 13.292608
1381789956.07 A -2.2218192 6.4739213 4.8267107
1381789956.12 A 0.34476504 3.86903 0.5746084
1381789956.14 G 0.643852 -1.4807373 0.35796702
1381789956.19 A -0.19153613 3.9456444 -0.80445176
1381789956.28 A -5.899313 15.20797 1.5705963
1381789956.33 A -14.326903 16.01242 6.5505357
1381789956.34 G -2.366492 -0.2773328 1.0604621
1381789956.42 A -6.0142345 2.9496565 0.80445176
1381789956.47 A -1.6472107 -3.064578 1.4556746
1381789956.56 A -0.5363012 -2.6431987 2.7964275
1381789956.56 G -1.2009611 -0.14538592 0.4642576
1381789956.61 A -9.461885 3.371036 7.5082164
1381789956.68 A -18.08101 11.262324 14.326903
1381789956.76 G 2.1771238 1.4697418 -1.2437216
1381789956.76 A -7.0485296 5.554548 6.933608
1381789956.84 A -1.8770541 5.7843914 4.596867
1381789956.89 A -2.4516625 7.240066 2.6048915
1381789956.94 G -1.8704693 1.3903292 2.6035078
1381789956.96 A -7.8146744 11.722012 1.4556746
1381789957.05 A -17.123331 15.322891 9.844957
1381789957.1 A -13.484144 3.371036 0.9959879
1381789957.14 G -1.4844025 0.08307768 1.8460348
1381789957.17 A -3.715801 -3.3327289 -0.11492168
1381789957.26 A -0.11492168 -2.719813 2.1068976
1381789957.31 A -8.925584 1.532289 4.6351743
1381789957.34 G 0.48258355 1.9743165 0.7452556
1381789957.38 A -16.625336 9.883265 8.312668
1381789957.47 A -9.730036 9.002198 6.5505357
1381789957.52 A -4.367024 6.3589997 1.9536686
1381789957.54 G 0.24190263 -0.22724187 -1.0567969
1381789957.59 A -0.6895301 4.2904096 0.49799395
1381789957.68 A -5.094861 7.5465236 1.4939818
1381789957.73 A -12.603078 14.939818 3.4476504
1381789957.74 G -4.601037 1.1936307 3.5466835
1381789957.82 A -19.6133 14.288596 5.7843914
1381789957.87 A -7.086837 0.34476504 0.038307227
1381789957.96 A -0.9576807 -1.1109096 0.45968673
1381789957.96 G -1.1655309 -0.018325957 0.7538077
1381789958.01 A -0.91937345 -3.5242648 0.30645782
1381789958.1 A -10.228029 2.183512 4.673482
1381789958.14 G 0.5644395 1.1985176 -1.1264355
1381789958.16 A -19.000385 10.764331 10.534488
1381789958.24 A -7.431602 8.848969 6.588843
1381789958.29 A -2.528277 6.4739213 5.899313
1381789958.34 G 2.5143213 0.12217305 -0.20158553
1381789958.36 A 1.6089035 4.596867 -0.2681506
1381789958.45 A -8.848969 10.611102 -0.5746084
1381789958.5 A -19.383457 15.1696615 9.270349
1381789958.54 G 0.9407325 1.5931365 1.8741345
1381789958.57 A -11.262324 4.711789 0.30645782
1381789958.66 A -3.217807 -2.2218192 -0.15322891
1381789958.71 A -0.15322891 -4.3287168 1.532289
1381789958.74 G 2.615725 -0.60231316 -0.3213151
1381789958.78 A -3.6391866 -1.9919758 1.5705963
1381789958.87 A -19.6133 12.411542 9.078813
1381789958.92 A -11.453861 9.193734 6.3589997
1381789958.94 G 0.35918877 3.413515 -1.740966
1381789958.99 A -3.2944214 6.244078 0.7661445
1381789959.08 A 0.7661445 4.367024 -0.8810662
1381789959.13 A -5.133168 8.350976 -0.30645782
1381789959.14 G -1.1203269 -1.5125023 2.2565362
1381789959.23 A -12.832921 16.01242 4.865018
1381789959.27 A -15.1696615 9.11712 4.673482
1381789959.36 A -4.711789 1.9153614 0.076614454
1381789959.36 G -0.81122905 -0.96883225 0.0720821
1381789959.41 A -0.6895301 -2.528277 1.4173675
1381789959.5 A -0.80445176 -4.098873 1.9536686
1381789959.54 G -0.6597345 2.624277 0.31887165
1381789959.55 A -16.16565 9.5385 6.3206925
1381789959.64 A -19.6133 13.982138 10.496181
1381789959.69 A -2.681506 7.967903 4.711789
1381789959.74 G 1.2620476 -3.0017917 -1.6920967
1381789959.76 A 1.5705963 5.056554 -0.076614454
1381789959.85 A 2.2984335 4.4436383 -0.7661445
1381789959.91 A -13.330915 11.415554 4.405331
1381789959.94 G -2.6621506 0.43371433 1.6016886
1381789959.97 A -13.560759 16.242264 9.11712
1381789960.04 A -7.469909 5.171476 -1.8770541
1381789960.13 A -1.3024458 -1.6089035 1.4939818
1381789960.14 G -1.4611896 -0.98349303 0.42394048
1381789960.18 A 0.5363012 -3.4859576 2.183512
1381789960.27 A -7.699753 -0.7661445 2.7964275
1381789960.32 A -19.6133 16.931795 11.60709
1381789960.34 G 1.396438 0.9211848 -2.2638667
1381789960.39 A -9.844957 8.810662 3.715801
1381789960.48 A -2.6048915 6.090849 -0.038307227
1381789960.53 A 2.681506 4.060566 0.30645782
1381789960.54 G -1.078788 -1.7666223 0.816116
1381789960.62 A -4.7884035 7.1634517 0.80445176
1381789960.67 A -14.020445 17.085024 7.6231384
1381789960.76 A -15.1696615 9.653421 2.1452048
1381789960.76 G 2.1820107 0.23823744 1.3671165
1381789960.81 A -3.6391866 -0.9576807 -0.2681506
1381789960.9 A 0.6512229 -2.7581203 0.61291564
1381789960.94 G 1.0531317 1.8387043 -0.010995574
1381789960.95 A -2.681506 -3.6774938 1.2258313
1381789961.02 A -11.645397 6.397307 9.002198
1381789961.11 A -19.6133 13.713987 9.959879
1381789961.14 G -0.86132 0.86009824 -1.3414601
1381789961.16 A -4.3287168 6.588843 4.5202527
1381789961.25 A -4.367024 7.469909 2.566584
1381789961.3 A -2.9113493 6.6654577 2.1068976
1381789961.34 G -3.5918877 0.66950834 2.9089403
1381789961.37 A -3.371036 7.8529816 2.6431987
1381789961.46 A -17.085024 17.353174 11.530476
1381789961.51 A -12.29662 3.3327289 -1.3024458
1381789961.54 G -0.6927212 0.2724459 1.1863003
1381789961.58 A -3.5242648 -1.6089035 1.4939818
1381789961.67 A -3.6391866 -2.9496565 0.9576807
1381789961.72 A -8.465898 0.5363012 4.1371803
1381789961.74 G -0.4202753 3.0469959 0.13927728
1381789961.79 A -19.6133 11.568783 9.615114
1381789961.86 A -11.224017 9.461885 5.401319
1381789961.95 A -4.5202527 6.6654577 1.6472107
1381789961.95 G 0.64873886 -0.675617 -1.2315043
1381789962.0 A 0.5363012 3.5625722 -0.80445176
1381789962.07 A -13.445837 12.756307 0.22984336
1381789962.16 A -11.032481 11.147403 2.030283
1381789962.16 G -1.319469 1.2962561 6.315125
1381789962.21 A -10.151415 7.1251445 2.528277
1381789962.3 A -6.244078 1.8770541 0.19153613
1381789962.34 G -1.210735 0.12217305 -0.9798279
1381789962.35 A -3.5625722 -2.719813 -0.22984336
1381789962.44 A -2.528277 -3.1028855 0.30645782
1381789962.53 A -18.540697 7.0485296 8.42759
1381789962.54 G 0.95172805 1.4037683 -0.1685988
1381789962.56 A -19.230228 10.649409 8.6574335
1381789962.65 A -8.542512 9.461885 5.4779334
1381789962.74 A 0.0 3.1794999 1.1492168
1381789962.74 G 1.6383406 -0.3323107 0.13683382
1381789962.77 A 0.076614454 4.9416323 -2.4899697
1381789962.86 A -7.469909 9.002198 -1.1109096
1381789962.91 A -15.974113 12.832921 8.772355
1381789962.94 G 0.2883284 1.9950858 1.5479325
1381789962.98 A -5.861006 8.274361 -0.9576807
1381789963.07 A -2.1068976 -1.7238252 -1.2258313
1381789963.12 A -0.9959879 -3.6391866 -0.22984336
1381789963.14 G 0.8894198 0.84788096 -1.142318
1381789963.19 A -8.350976 0.6512229 1.9153614
1381789963.28 A -19.6133 15.437813 4.6351743
1381789963.33 A -9.615114 9.921572 6.6271505
1381789963.34 G -1.4465289 2.0598376 0.5888741
1381789963.4 A -1.1492168 3.7924154 -1.2641385
1381789963.49 A -0.4213795 3.4093432 -1.1875241
1381789963.54 A -3.5242648 7.086837 0.038307227
1381789963.54 G -0.23457226 -2.9724703 1.3011429
1381789963.63 A -9.959879 15.322891 0.91937345
1381789963.68 A -15.47612 10.802638 5.094861
1381789963.76 G -0.66706485 -0.009773844 0.14172074
1381789963.76 A -3.9839516 1.9153614 0.15322891
1381789963.85 A -0.038307227 -0.80445176 1.685518
1381789963.89 A -0.7278373 -2.4133554 2.4133554
1381789963.94 G 0.47403142 2.8808405 -0.22479841
1381789963.96 A -17.81286 9.423578 4.2521024
1381789964.03 A -19.6133 16.357185 10.381259
1381789964.12 A -1.7621324 7.699753 1.5705963
1381789964.14 G 3.227812 -2.6316075 -0.7831292
1381789964.17 A 3.5242648 -0.038307227 -1.9536686
1381789964.24 A 2.336741 3.217807 -0.076614454
1381789964.35 A -11.530476 11.377247 -4.405331
1381789964.35 G -1.7324139 0.9602802 1.5137241
1381789964.38 A -19.6133 14.748282 -2.9496565
1381789964.47 A -7.5465236 8.963891 -0.6512229
1381789964.52 A -2.9113493 -0.61291564 0.6895301
1381789964.54 G -0.4972443 0.20158553 -0.7440339
1381789964.59 A -0.61291564 -2.3750482 2.834735
1381789964.68 A -10.496181 1.2258313 2.6048915
1381789964.73 A -15.246277 13.177686 7.8912888
1381789964.74 G 0.54244834 1.4110987 -1.2486086
1381789964.82 A -10.802638 11.147403 6.8569937
1381789964.87 A -3.4093432 5.401319 1.9153614
1381789964.95 A 2.2984335 2.9496565 0.30645782
1381789964.96 G 0.9419542 -1.3695599 0.14660765
1381789965.01 A -0.076614454 5.0182467 -1.8004397
1381789965.1 A -7.240066 17.468096 -0.91937345
1381789965.14 G -0.56688297 1.2999213 1.6175711
1381789965.15 A -19.268536 16.318878 -0.38307226
1381789965.24 A -6.742072 2.1068976 0.6512229
1381789965.29 A -1.6089035 -2.0685902 0.8810662
1381789965.34 G -1.0250319 1.5467108 0.5412266
1381789965.36 A 0.076614454 -3.217807 2.0685902
1381789965.45 A -11.415554 6.3589997 5.631162
1381789965.5 A -19.6133 16.318878 8.963891
1381789965.54 G 1.5980235 1.0934488 -1.6358972
1381789965.57 A -3.9456444 5.899313 1.1492168
1381789965.66 A -2.6431987 6.129156 4.673482
1381789965.71 A -1.6472107 9.193734 10.802638
1381789965.74 G -1.609019 1.5784758 2.9993484
1381789965.78 A -2.719813 8.695741 0.9576807
1381789965.87 A -19.6133 17.353174 8.389283
1381789965.92 A -13.560759 5.631162 0.80445176
1381789965.94 G -2.3554964 -0.7330383 2.6340508
1381789966.0 A -5.439626 -0.15322891 5.66947
1381789966.07 A -3.6391866 -2.681506 2.681506
1381789966.13 A -5.2480903 -2.6431987 3.715801
1381789966.14 G 0.75136423 1.1985176 1.0250319
1381789966.2 A -9.653421 6.397307 8.810662
1381789966.28 A -9.11712 12.334928 10.113108
1381789966.34 A -3.9839516 9.078813 5.056554
1381789966.35 G 0.8393288 0.7770206 -1.219287
1381789966.44 A 1.0342951 3.9073372 2.1452048
1381789966.48 A -1.2641385 5.5162406 0.7278373
1381789966.56 G -2.6169467 1.4648548 2.2553146
1381789966.56 A -12.794614 17.429789 0.8810662
1381789966.64 A -16.357185 16.357185 5.93762
1381789966.69 A -7.8529816 2.2601264 -1.0726024
1381789966.74 G -2.5130997 0.87109387 0.49480084
1381789966.76 A -2.4516625 -1.5705963 1.0726024
1381789966.85 A 0.038307227 -3.9839516 1.3790601
1381789966.91 A -8.887277 -0.038307227 2.3750482
1381789966.94 G -2.470339 1.205848 -0.015882496
1381789966.97 A -19.6133 14.058752 8.887277
1381789967.04 A -8.925584 9.346964 5.171476
1381789967.13 A -1.9153614 5.5162406 0.61291564
1381789967.14 G 1.0091494 -2.5460863 0.0
1381789967.18 A 3.064578 3.9839516 0.15322891
1381789967.27 A -8.848969 9.615114 0.6512229
1381789967.32 A -16.395493 14.978126 6.3206925
1381789967.34 G -2.4422393 1.3976597 2.2907448
1381789967.39 A -11.109096 5.7843914 1.532289
1381789967.47 A -3.5625722 -0.80445176 -0.4213795
1381789967.53 A 0.0 -2.4899697 1.3024458
1381789967.54 G 0.5876524 -1.3426818 -0.66339964
1381789967.62 A -1.7238252 -3.9456444 2.681506
1381789967.67 A -18.579004 8.887277 6.4739213
1381789967.76 A -16.510414 10.113108 7.1251445
1381789967.76 G 0.72326446 1.7324139 -0.5363397
1381789967.81 A -5.554548 7.393295 0.80445176
1381789967.9 A -0.11492168 4.711789 0.49799395
1381789967.94 G -0.2724459 -0.9737192 1.4660766
1381789967.95 A -1.7621324 6.703765 1.685518
1381789968.04 A -6.703765 11.377247 2.9879637
1381789968.09 A -19.6133 15.591042 8.772355
1381789968.15 G 1.8509218 -0.2284636 0.4129449
1381789968.16 A -6.0525417 2.1452048 -1.4939818
1381789968.24 A 0.15322891 -2.528277 1.3024458
1381789968.3 A 1.6089035 -4.9799395 1.7238252
1381789968.34 G 1.1594223 2.8527408 -0.50946164
1381789968.37 A -11.032481 -0.076614454 0.34476504
1381789968.46 A -19.6133 14.633361 6.244078
1381789968.51 A -9.308656 9.270349 3.3327289
1381789968.54 G 0.7440339 -0.7452556 -1.1142182
1381789968.58 A -2.4516625 5.439626 -1.0342951
1381789968.66 A 4.213795 4.673482 1.6472107
1381789968.72 A -13.024457 11.070788 4.060566
1381789968.74 G -2.9883528 -2.0415115 3.1728342
1381789968.79 A -7.73806 10.764331 8.121132
1381789968.86 A -8.42759 4.5202527 -3.9839516
1381789968.94 A -3.9456444 1.0342951 3.5625722
1381789968.95 G -0.9969321 -0.874759 -0.4728097
1381789969.0 A -2.2601264 -3.0262709 1.6089035
1381789969.09 A -4.0222588 -5.2863975 2.7964275
1381789969.14 A -17.583017 5.746084 4.9416323
1381789969.14 G -0.46792278 0.9859365 -1.5894713
1381789969.23 A -18.042704 11.645397 5.133168
1381789969.28 A -6.0525417 10.342952 3.217807
1381789969.34 G -0.5900958 -2.3310618 0.19303341
1381789969.35 A -0.80445176 5.401319 1.7621324
1381789969.44 A -2.6431987 4.596867 1.2258313
1381789969.49 A -1.2641385 11.60709 -0.038307227
1381789969.54 G -3.794695 0.37995818 1.1924089
1381789969.56 A -19.6133 17.353174 7.776367
1381789969.64 A -9.270349 -0.5746084 -2.719813
1381789969.7 A -5.554548 0.61291564 3.2561142
1381789969.74 G 1.3341297 -1.7299703 2.0732768
1381789969.77 A -6.3589997 -1.3790601 2.2601264
1381789969.85 A -2.2984335 -1.3790601 2.6048915
1381789969.91 A -6.3589997 12.29662 9.232041
1381789969.94 G -1.0861185 0.31642818 -3.3512068
1381789969.98 A -5.592855 11.109096 5.2863975
1381789970.05 A -4.9799395 8.695741 3.715801
1381789970.12 A -3.2944214 9.500193 2.9496565
1381789970.14 G -0.39584067 0.3481932 2.212554
1381789970.19 A -10.419566 14.824897 -1.9919758
1381789970.28 A -5.8226986 12.488156 3.1028855
1381789970.33 A -11.224017 5.2480903 0.34476504
1381789970.34 G -1.2571607 0.5693264 0.2919936
1381789970.41 A -5.5162406 -0.49799395 2.4899697
1381789970.47 A -2.566584 -1.0342951 2.681506
1381789970.55 A -6.895301 1.7238252 2.9496565
1381789970.56 G -0.95172805 3.4574974 0.065973446
1381789970.61 A -15.7825775 10.726024 10.266336
1381789970.7 A -17.697939 10.113108 5.899313
1381789970.75 G -1.102001 -0.37140608 -1.3365731
1381789970.75 A -5.5162406 8.00621 3.7924154
1381789970.82 A 1.0726024 4.098873 -0.5363012
1381789970.9 A -8.848969 11.760319 -0.38307226
1381789970.94 G -2.008525 0.019547688 3.9144244
1381789970.96 A -12.603078 9.002198 0.7278373
1381789971.04 A -10.649409 9.461885 1.7238252
1381789971.1 A -5.631162 3.3327289 -0.19153613
1381789971.14 G -0.72082096 0.7855727 -0.46792278
1381789971.17 A -4.060566 -2.528277 -0.45968673
1381789971.26 A -2.9496565 -1.9153614 2.1068976
1381789971.35 A -14.709975 3.9839516 2.566584
1381789971.36 G -2.3701572 1.0164797 1.3866642
1381789971.38 A -19.34515 11.415554 7.776367
1381789971.45 A -9.040505 9.998186 7.6231384
1381789971.54 A -2.566584 5.094861 1.2641385
1381789971.54 G 0.6792821 -2.8307495 -0.26633725
1381789971.59 A 1.1492168 5.592855 1.0726024
1381789971.68 A -3.2944214 8.00621 5.631162
1381789971.73 A -12.871228 14.288596 3.217807
1381789971.74 G -2.7207937 1.8973475 1.8961257
1381789971.82 A -8.504205 7.3166804 2.1068976
1381789971.87 A -4.6351743 -1.4939818 -1.3790601
1381789971.96 A -3.9456444 -3.7541082 2.3750482
1381789971.96 G 0.7134906 -0.8881981 -0.30909783
1381789972.01 A -10.496181 3.3327289 5.094861
1381789972.1 A -15.20797 12.488156 6.3589997
1381789972.14 G 1.0995574 0.9737192 -0.79534656
1381789972.18 A -11.9135475 10.113108 3.3327289
1381789972.22 A 1.5705963 5.707777 1.9153614
1381789972.3 A 0.30645782 3.3327289 -0.7278373
1381789972.35 G 0.49113566 -0.7733554 1.9193386
1381789972.36 A -7.73806 7.2783732 -3.1028855
1381789972.44 A -5.7843914 13.752295 0.38307226
1381789972.5 A -12.220005 11.645397 3.2561142
1381789972.54 G -2.144137 -0.11362094 -0.9810496
1381789972.57 A -2.9113493 2.681506 3.1794999
1381789972.66 A -0.9576807 -1.4556746 2.1068976
1381789972.71 A -4.9416323 -1.3790601 1.8387469
1381789972.74 G 0.4251622 1.8301523 0.24678956
1381789972.78 A -11.262324 10.419566 6.6271505
1381789972.86 A -17.314867 11.568783 5.4779334
1381789972.92 A -3.4476504 9.078813 3.371036
1381789972.97 G 1.7715092 -2.1991148 -2.048842
1381789972.99 A -0.038307227 4.903325 1.8387469
1381789973.07 A -1.8770541 4.9799395 0.91937345
1381789973.13 A -6.090849 11.951855 1.8004397
1381789973.14 G -0.1966986 0.36041048 2.543643
1381789973.23 A -16.587029 14.939818 -0.38307226
1381789973.27 A -6.397307 5.3247046 -0.5746084
1381789973.35 A -2.7964275 -2.566584 0.0
1381789973.36 G -1.3988814 0.09773844 -0.52656585
1381789973.41 A 0.842759 -3.9456444 1.8770541
1381789973.5 A -4.7884035 -1.6089035 5.094861
1381789973.54 G -2.6450465 1.7825048 -1.4367551
1381789973.55 A -15.552734 10.534488 15.629349
1381789973.64 A -12.603078 10.611102 11.33894
1381789973.69 A -2.873042 4.060566 -1.2258313
1381789973.74 G -4.7525315 -2.2968533 0.8332202
1381789973.76 A 1.0342951 7.240066 5.4779334
1381789973.83 A -5.707777 7.086837 1.685518
1381789973.91 A -5.8226986 12.220005 4.903325
1381789973.94 G -3.9999456 -3.8374555 2.406809
1381789973.97 A -19.6133 13.254301 13.292608
1381789974.07 A -8.734048 1.7238252 4.2904096
1381789974.11 A -3.4093432 -1.8387469 -0.15322891
1381789974.14 G 1.5833627 1.0665708 1.6994271
1381789974.18 A -1.3790601 -5.094861 0.11492168
1381789974.26 A -8.312668 5.631162 7.929596
1381789974.32 A -18.004396 12.794614 9.959879
